Customer Code,Customer Name,Customer Group,Profit Center,Document No.,Document Type,Invoice Date,Due Date,Reference No.,Reference Date,Balanace Due,Due Days,Doubtful Debt,Not Due,Billing Type,Sales Group,Sales Organization,Division,Billing Document,000to30Days,31to60Days,61to90Days,91to120Days,121to150Days,151to180Days,Above 180 Days,Legal,Written Off
0010003389,PRAMILIJA MEDICOS PRIVATE LIMITED,Et,0000001200,0400005411,UE,,31-01-2022,169_762,31-01-2022,"46,260.00",779,"46,260.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"46,260.00",,0.00
0010007042,AMIT PHARMA,,0000001200,0400005413,UE,,17-12-2021,16_683,17-12-2021,"29,335.00",824,"29,335.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"29,335.00",,0.00
0010006747,BEENA MEDICAL AGENCIES,Et,0000001200,0400005420,UE,,17-12-2021,17_706,17-12-2021,"35,748.00",824,"35,748.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"35,748.00",,0.00
0010006484,DLP LIFESCINCE,CC,0000001200,0400005427,UE,,19-01-2022,1_644,19-01-2022,"9,240.00",791,"9,240.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"9,240.00",,0.00
0010007818,KUMAR DRUG AGENCIES,CC,0000001200,0400005430,UE,,28-01-2022,20_650,28-01-2022,"24,024.00",782,"24,024.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"24,024.00",,0.00
0010003850,OM SAI MEDICAL AGENCIES,CC,0000001200,0400005432,UE,,03-06-2021,228_508,03-06-2021,"80,640.00","1,021","80,640.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"80,640.00",,0.00
0010006484,DLP LIFESCINCE,CC,0000001200,0400005434,UE,,28-01-2022,22_645,28-01-2022,"20,720.00",782,"20,720.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"20,720.00",,0.00
0010003389,PRAMILIJA MEDICOS PRIVATE LIMITED,Et,0000001200,0400005438,UE,,17-11-2021,23_757,17-11-2021,"7,885.00",854,"7,885.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"7,885.00",,0.00
0010003850,OM SAI MEDICAL AGENCIES,CC,0000001200,0400005445,UE,,11-06-2021,266_509,11-06-2021,"57,120.00","1,013","57,120.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"57,120.00",,0.00
0010006360,D K DRUGS,Et,0000001200,0400005452,UE,,30-11-2021,28_549,30-11-2021,"7,187.00",841,"7,187.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"7,187.00",,0.00
0010008178,CELEBRITY BIOPHARMA LTD-ZIRAKPUR,Ex,0000001200,0400005469,UE,,18-10-2021,32_519,18-10-2021,"1,16,239.00",884,"1,16,239.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,16,239.00",,0.00
0010002419,S R ENTERPRISES,Et,0000001200,0400005479,UE,,03-12-2021,34_609,03-12-2021,"26,768.00",838,"26,768.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"26,768.00",,0.00
0010007042,AMIT PHARMA,,0000001200,0400005486,UE,,27-11-2021,35_684,27-11-2021,"20,947.00",844,"20,947.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"20,947.00",,0.00
0010003939,MEDICINE ZONE,CC,0000001200,0400005494,UE,,08-07-2021,379_510,08-07-2021,"21,595.00",986,"21,595.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"21,595.00",,0.00
0010003939,MEDICINE ZONE,CC,0000001200,0400005498,UE,,08-07-2021,380_511,08-07-2021,"2,76,000.00",986,"2,76,000.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,76,000.00",,0.00
0010003939,MEDICINE ZONE,CC,0000001200,0400005499,UE,,09-07-2021,383_512,09-07-2021,"1,13,342.00",985,"1,13,342.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,13,342.00",,0.00
0010003939,MEDICINE ZONE,CC,0000001200,0400005506,UE,,13-07-2021,393_513,13-07-2021,"2,06,438.00",981,"2,06,438.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,06,438.00",,0.00
0010007825,MAA AMBEY SURGICAL,CC,0000001200,0400005512,UE,,19-01-2022,3_651,19-01-2022,"98,375.00",791,"98,375.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"98,375.00",,0.00
0010006484,DLP LIFESCINCE,CC,0000001200,0400005517,UE,,29-01-2022,40_646,29-01-2022,"32,794.00",781,"32,794.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"32,794.00",,0.00
0010002988,RANI SATI MEDICAL AGENCY,Et,0000001200,0400005518,UE,,27-11-2021,40_774,27-11-2021,"15,192.00",844,"15,192.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"15,192.00",,0.00
0010003939,MEDICINE ZONE,CC,0000001200,0400005519,UE,,15-07-2021,411_514,15-07-2021,"32,256.00",979,"32,256.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"32,256.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005529,UE,,17-07-2021,426_461,17-07-2021,"2,61,450.00",977,"2,61,450.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,61,450.00",,0.00
0010003939,MEDICINE ZONE,CC,0000001200,0400005530,UE,,17-07-2021,429_515,17-07-2021,"1,12,140.00",977,"1,12,140.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,12,140.00",,0.00
0010002101,SETHI PHARMA PRIVATE LIMITED,Et,0000001200,0400005535,UE,,11-12-2021,43_615,11-12-2021,"50,652.00",830,"50,652.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"50,652.00",,0.00
0010006177,GUNNIA PHARMACEUTICALS,Et,0000001200,0400005536,UE,,27-11-2021,43_716,27-11-2021,"8,379.00",844,"8,379.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"8,379.00",,0.00
0010000479,SWASTIK ENTERPRISES,Et,0000001200,0400005543,UE,,29-01-2022,45_672,29-01-2022,"46,323.00",781,"46,323.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"46,323.00",,0.00
0010003939,MEDICINE ZONE,CC,0000001200,0400005545,UE,,27-07-2021,460_516,27-07-2021,"1,45,600.00",967,"1,45,600.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,45,600.00",,0.00
0010007825,MAA AMBEY SURGICAL,CC,0000001200,0400005548,UE,,31-01-2022,46_653,31-01-2022,"15,994.00",779,"15,994.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"15,994.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005550,UE,,28-07-2021,472_96,28-07-2021,"7,33,824.00",966,"7,33,824.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"7,33,824.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005552,UE,,28-07-2021,478_95,28-07-2021,"4,29,005.00",966,"4,29,005.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"4,29,005.00",,0.00
0010002101,SETHI PHARMA PRIVATE LIMITED,Et,0000001200,0400005553,UE,,14-12-2021,47_616,14-12-2021,"7,560.00",827,"7,560.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"7,560.00",,0.00
0010002485,SADA SHIV DISTRIBUTOR,Et,0000001200,0400005554,UE,,27-11-2021,47_786,27-11-2021,"36,057.00",844,"36,057.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"36,057.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005556,UE,,29-07-2021,483_412,29-07-2021,"5,75,811.48",965,"5,75,811.48",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,75,811.48",,0.00
0010003939,MEDICINE ZONE,CC,0000001200,0400005562,UE,,30-07-2021,492_517,30-07-2021,"61,286.00",964,"61,286.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"61,286.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005563,UE,,30-07-2021,498_464,30-07-2021,"1,41,725.00",964,"1,41,725.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,41,725.00",,0.00
0010006747,BEENA MEDICAL AGENCIES,Et,0000001200,0400005564,UE,,27-12-2021,49_707,27-12-2021,"20,123.00",814,"20,123.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"20,123.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005569,UE,,30-07-2021,502_467,30-07-2021,"22,848.00",964,"22,848.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"22,848.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005570,UE,,31-07-2021,509_97,31-07-2021,"1,33,016.00",963,"1,33,016.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,33,016.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005572,UE,,31-07-2021,510_468,31-07-2021,"1,14,559.00",963,"1,14,559.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,14,559.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005573,UE,,31-07-2021,512_413,31-07-2021,"21,168.00",963,"21,168.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"21,168.00",,0.00
0010003939,MEDICINE ZONE,CC,0000001200,0400005574,UE,,31-07-2021,516_518,31-07-2021,"35,280.00",963,"35,280.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"35,280.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005579,UE,,07-08-2021,528_414,07-08-2021,"26,656.00",956,"26,656.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"26,656.00",,0.00
0010006644,B M PHARMA & HEALTHCARE PVT. LTD.,CC,0000001200,0400005583,UE,,10-08-2021,531_47,10-08-2021,"5,70,830.00",953,"5,70,830.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,70,830.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005592,UE,,13-08-2021,544_469,13-08-2021,"3,34,240.00",950,"3,34,240.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"3,34,240.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005593,UE,,14-08-2021,545_470,14-08-2021,"5,26,213.00",949,"5,26,213.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,26,213.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005594,UE,,17-08-2021,546_471,17-08-2021,"48,384.00",946,"48,384.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"48,384.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005595,UE,,17-08-2021,547_415,17-08-2021,"4,838.00",946,"4,838.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"4,838.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005597,UE,,17-08-2021,549_98,17-08-2021,"1,24,544.00",946,"1,24,544.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,24,544.00",,0.00
0010006644,B M PHARMA & HEALTHCARE PVT. LTD.,CC,0000001200,0400005601,UE,,17-08-2021,554_48,17-08-2021,"2,16,653.00",946,"2,16,653.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,16,653.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005611,UE,,21-08-2021,566_416,21-08-2021,"11,760.00",942,"11,760.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"11,760.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005617,UE,,23-08-2021,575_99,23-08-2021,"1,11,664.00",940,"1,11,664.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,11,664.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005620,UE,,25-08-2021,582_417,25-08-2021,"50,400.00",938,"50,400.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"50,400.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005621,UE,,25-08-2021,585_472,25-08-2021,"75,600.00",938,"75,600.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"75,600.00",,0.00
0010003374,PRADEEP AGENCY,Et,0000001200,0400005626,UE,,21-12-2021,58_603,21-12-2021,"2,17,540.00",820,"2,17,540.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,17,540.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005628,UE,,25-08-2021,590_100,25-08-2021,"3,27,600.00",938,"3,27,600.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"3,27,600.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005631,UE,,26-08-2021,595_101,26-08-2021,"25,984.00",937,"25,984.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"25,984.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005632,UE,,27-08-2021,597_418,27-08-2021,"16,800.00",936,"16,800.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"16,800.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005640,UE,,27-08-2021,603_102,27-08-2021,"69,440.00",936,"69,440.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"69,440.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005647,UE,,28-08-2021,614_103,28-08-2021,"1,77,408.00",935,"1,77,408.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,77,408.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005649,UE,,28-08-2021,617_419,28-08-2021,"11,827.00",935,"11,827.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"11,827.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005651,UE,,30-08-2021,620_104,30-08-2021,"67,200.00",933,"67,200.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"67,200.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005652,UE,,30-08-2021,622_473,30-08-2021,"1,09,200.00",933,"1,09,200.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,09,200.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005662,UE,,31-08-2021,634_474,31-08-2021,"1,39,776.00",932,"1,39,776.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,39,776.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005663,UE,,31-08-2021,636_105,31-08-2021,"2,48,371.00",932,"2,48,371.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,48,371.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005666,UE,,31-08-2021,639_106,31-08-2021,"1,42,800.00",932,"1,42,800.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,42,800.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005681,UE,,11-09-2021,654_475,11-09-2021,"6,64,230.00",921,"6,64,230.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"6,64,230.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005688,UE,,13-09-2021,662_107,13-09-2021,"11,20,918.00",919,"11,20,918.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"11,20,918.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005690,UE,,13-09-2021,665_476,13-09-2021,"49,280.00",919,"49,280.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"49,280.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005696,UE,,17-09-2021,671_477,17-09-2021,"1,27,758.00",915,"1,27,758.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,27,758.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005697,UE,,18-09-2021,672_478,18-09-2021,"43,680.00",914,"43,680.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"43,680.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005712,UE,,24-09-2021,690_108,24-09-2021,"59,862.00",908,"59,862.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"59,862.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005719,UE,,27-09-2021,704_479,27-09-2021,"88,704.00",905,"88,704.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"88,704.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005727,UE,,27-09-2021,713_109,27-09-2021,"1,20,960.00",905,"1,20,960.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,20,960.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005732,UE,,27-09-2021,719_480,27-09-2021,"25,200.00",905,"25,200.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"25,200.00",,0.00
0010002485,SADA SHIV DISTRIBUTOR,Et,0000001200,0400005743,UE,,16-12-2021,72_789,16-12-2021,"27,440.00",825,"27,440.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"27,440.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005748,UE,,29-09-2021,736_482,29-09-2021,"11,827.00",903,"11,827.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"11,827.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005749,UE,,29-09-2021,738_481,29-09-2021,"1,11,300.00",903,"1,11,300.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,11,300.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005755,UE,,06-10-2021,743_420,06-10-2021,"24,640.00",896,"24,640.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"24,640.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005756,UE,,07-10-2021,744_483,07-10-2021,"2,74,447.00",895,"2,74,447.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,74,447.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005757,UE,,07-10-2021,745_484,07-10-2021,"36,960.00",895,"36,960.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"36,960.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005768,UE,,12-10-2021,755_421,12-10-2021,"6,774.00",890,"6,774.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"6,774.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005777,UE,,14-10-2021,764_110,14-10-2021,"23,520.00",888,"23,520.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"23,520.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005785,UE,,19-10-2021,771_485,19-10-2021,"1,30,691.00",883,"1,30,691.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,30,691.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005792,UE,,21-10-2021,778_422,21-10-2021,"18,063.00",881,"18,063.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"18,063.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005795,UE,,21-10-2021,781_111,21-10-2021,"2,63,157.00",881,"2,63,157.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,63,157.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005798,UE,,22-10-2021,784_486,22-10-2021,"4,67,460.00",880,"4,67,460.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"4,67,460.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005801,UE,,23-10-2021,787_487,23-10-2021,"2,63,529.00",879,"2,63,529.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,63,529.00",,0.00
0010001068,SSC PHARMA INC,CC,0000001200,0400005802,UE,,25-10-2021,789_344,25-10-2021,"1,17,600.00",877,"1,17,600.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,17,600.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005809,UE,,26-10-2021,795_112,26-10-2021,"1,41,926.00",876,"1,41,926.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,41,926.00",,0.00
0010005907,GANDHI BROTHERS,CC,0000001200,0400005812,UE,,26-10-2021,798_389,26-10-2021,"1,55,057.00",876,"1,55,057.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,55,057.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005813,UE,,26-10-2021,799_488,26-10-2021,"2,50,414.00",876,"2,50,414.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,50,414.00",,0.00
0010007818,KUMAR DRUG AGENCIES,CC,0000001200,0400005817,UE,,21-01-2022,7_649,21-01-2022,"76,801.00",789,"76,801.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"76,801.00",,0.00
0010007240,ARUN MEDICAL AGENCIES,Et,0000001200,0400005818,UE,,17-11-2021,7_689,17-11-2021,"1,818.00",854,"1,818.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,818.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005820,UE,,26-10-2021,803_423,26-10-2021,"40,387.00",876,"40,387.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"40,387.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005823,UE,,27-10-2021,807_113,27-10-2021,"1,14,240.00",875,"1,14,240.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,14,240.00",,0.00
0010001068,SSC PHARMA INC,CC,0000001200,0400005824,UE,,27-10-2021,808_345,27-10-2021,"2,20,147.00",875,"2,20,147.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,20,147.00",,0.00
0010006747,BEENA MEDICAL AGENCIES,Et,0000001200,0400005826,UE,,24-12-2021,80_708,24-12-2021,"27,888.00",817,"27,888.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"27,888.00",,0.00
0010001068,SSC PHARMA INC,CC,0000001200,0400005829,UE,,28-10-2021,813_346,28-10-2021,"79,968.00",874,"79,968.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"79,968.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005831,UE,,28-10-2021,815_114,28-10-2021,"1,97,568.00",874,"1,97,568.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,97,568.00",,0.00
0010005907,GANDHI BROTHERS,CC,0000001200,0400005834,UE,,28-10-2021,818_390,28-10-2021,"9,408.00",874,"9,408.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"9,408.00",,0.00
0010003968,MEDPRO AGENCIES PVT LTD,CC,0000001200,0400005835,UE,,28-10-2021,819_489,28-10-2021,"1,97,568.00",874,"1,97,568.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,97,568.00",,0.00
0010007633,ALLAHABAD DRUGS,Et,0000001200,0400005837,UE,,24-12-2021,81_681,24-12-2021,"76,008.00",817,"76,008.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"76,008.00",,0.00
0010007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,0000001200,0400005839,UE,,28-10-2021,821_20,28-10-2021,"67,200.00",874,"67,200.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"67,200.00",,0.00
0010005907,GANDHI BROTHERS,CC,0000001200,0400005840,UE,,29-10-2021,822_391,29-10-2021,"7,49,105.00",873,"7,49,105.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"7,49,105.00",,0.00
0010005967,GANGESH PHARMA PVT. LTD.,Ge,0000001200,0400005845,UE,,30-10-2021,827_424,30-10-2021,"67,200.00",872,"67,200.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"67,200.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005846,UE,,30-10-2021,828_115,30-10-2021,"20,213.00",872,"20,213.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"20,213.00",,0.00
0010007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,0000001200,0400005850,UE,,30-10-2021,830_21,30-10-2021,"1,97,316.00",872,"1,97,316.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,97,316.00",,0.00
0010007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,0000001200,0400005854,UE,,09-11-2021,834_22,09-11-2021,"1,84,576.00",862,"1,84,576.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,84,576.00",,0.00
0010005907,GANDHI BROTHERS,CC,0000001200,0400005857,UE,,10-11-2021,838_392,10-11-2021,"1,55,904.00",861,"1,55,904.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,55,904.00",,0.00
0010004040,MICROPARK LOGISTICS PVT LTD,Ge,0000001200,0400005861,UE,,10-11-2021,840_116,10-11-2021,"2,55,889.00",861,"2,55,889.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,55,889.00",,0.00
0010007616,ALACTIS PHARMACEUTICALS PRIVATE LIM,CC,0000001200,0400005862,UE,,10-11-2021,841_23,10-11-2021,"3,52,952.00",861,"3,52,952.00",0.00,UE,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"3,52,952.00",,0.00
